Schroter W	10	4.80	-7.70	5.0	5000	8.30	8.40	0.00	1.80	0.61	2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Schroter W
Schubert	54	2.80	81.00	27.0	27000	46.44	44.56	31.89	27.26	3.35	3.47	2.402	14.85	2390.05	1.16	13.11		0.00	11.42	56.00	0.14	0.42	266.28	33.28	9.86	4.16	2.13	103.47	400.13	437.36	346.23	64.66	52.21	126.55	68.96	80.63	100.35	70.26	4.97	4.46	7.78	8.34	316.77	Nectarian	2	Younger than Crisium Basin 	PC			M1834   M1834	Schubert
Schubert A	2	2.10	79.30	1.0	1000	1.66	1.68	0.00	0.11		0.39	0.362	0.56	0.32	0.07	0.52		0.00	0.00	0.00	0.02	0.05	40.00	5.00	1.48	0.63	0.32	0.03	0.25	0.28	0.02	2.35	2.09	3.22	1.49	1.59	1.74	1.14	0.00	0.17	0.00	0.12	0.00							NLF?	Schubert A
Schubert C	31	1.80	84.60	15.5	15500	26.66	27.80	18.99	13.63		2.93	2.029	9.27	663.17	0.93	8.24		0.52	5.46	16.61	0.10	0.29	176.59	22.07	6.54	2.76	1.41	39.66	191.17	209.30	114.87	37.00	30.37	68.18	35.21	40.36	48.88	35.11	3.10	2.78	3.35	4.53	51.52	Lower Imbrian	3		GHM 2			NLF?	Schubert C
Schubert E	27	4.00	78.60	13.5	13500	23.22	24.72	16.69	11.47		2.82	1.946	8.24	481.98	0.88	7.34		0.40	4.42	12.27	0.09	0.26	159.43	19.93	5.90	2.49	1.28	30.23	153.91	168.58	84.46	32.20	26.54	58.46	29.78	33.98	40.87	29.54	0.00	2.47	0.00	3.90	32.78							NLF?	Schubert E
Schubert F	35	3.20	77.90	17.5	17500	30.10	30.82	21.27	15.86		3.04	2.106	10.27	877.76	0.97	9.12		0.66	6.50	21.66	0.10	0.31	193.19	24.15	7.16	3.02	1.55	49.78	228.69	250.29	148.82	41.80	34.19	78.06	40.78	46.96	57.20	40.86	3.43	3.08	4.15	5.18	76.64							NLF?	Schubert F
Schubert G	56	4.10	75.20	28.0	28000	48.16	45.96	33.00	28.53		3.51	2.429	15.32	2599.51	1.18	13.51		0.00	11.93	60.64	0.14	0.43	273.54	34.19	10.13	4.27	2.19	109.43	417.12	455.87	369.65	67.07	54.10	131.79	72.07	84.37	105.19	73.53	5.12	4.60	8.15	8.68	356.80							NLF?	Schubert G
Schubert H	31	1.40	76.10	15.5	15500	26.66	27.80	18.99	13.63		2.93	2.029	9.27	663.17	0.93	8.24		0.52	5.46	16.61	0.10	0.29	176.59	22.07	6.54	2.76	1.41	39.66	191.17	209.30	114.87	37.00	30.37	68.18	35.21	40.36	48.88	35.11	3.10	2.78	3.35	4.53	51.52							NLF?	Schubert H
Schubert J	20	-0.10	78.90	10.0	10000	17.20	19.16	12.61	7.89		2.57	1.776	6.39	240.97	0.78	5.71		0.22	2.61	6.36	0.07	0.22	127.68	15.96	4.73	2.00	1.02	15.96	91.55	100.37	41.25	23.81	19.80	41.84	20.70	23.37	27.70	20.30	0.00	1.92	0.00	2.80	12.28							NLF?	Schubert J
Schubert K	29	2.30	75.90	14.5	14500	24.94	26.27	17.84	12.54		2.88	1.989	8.76	568.48	0.90	7.80		0.46	4.94	14.35	0.09	0.28	168.09	21.01	6.23	2.63	1.34	34.85	172.47	188.87	99.19	34.60	28.46	63.30	32.47	37.14	44.83	32.30	2.93	2.63	2.94	4.21	41.42							NLF?	Schubert K
Schubert N	75	1.80	72.70	37.5	37500	64.50	58.91	43.36	41.10		3.83	2.776	19.64	5104.68	1.32	17.25		0.00	16.86	114.98	0.17	0.52	339.56	42.44	12.58	5.31	2.72	167.08	567.11	619.26	608.92	89.99	71.95	182.49	102.67	121.43	153.60	105.93	6.56	5.89	11.57	11.97	928.15							NLF?	Schubert N
Schubert X	51	0.30	76.80	25.5	25500	43.86	42.45	30.23	25.39		3.41	2.361	14.15	2094.42	1.13	12.50		1.39	10.64	49.41	0.13	0.40	255.25	31.91	9.45	3.99	2.04	94.60	374.23	409.12	311.88	61.05	49.38	118.74	64.35	75.08	93.18	65.41	4.73	4.24	7.22	7.84	262.73							NLF?	Schubert X
Schumacher	60	42.40	60.70	30.0	30000	51.60	48.74	35.19	31.10		3.58	2.715	16.25	3048.64	1.21	14.32		0.00	12.97	70.53	0.15	0.45	287.87	35.98	10.66	4.50	2.30	121.45	450.40	492.14	417.66	71.89	57.87	142.32	78.35	91.94	115.03	80.15	5.43	4.87	8.88	9.37	447.18	pre-Nectarian	1	Not on Plate 6A 	W&B09			M1834   M1834	Schumacher
Schumacher B	24	42.10	59.40	12.0	12000	20.64	22.37	14.95	9.90		2.72	1.877	7.46	367.17	0.84	6.66		0.31	3.65	9.48	0.08	0.24	146.12	18.27	5.41	2.28	1.17	23.71	126.53	138.64	64.26	28.60	23.66	51.27	25.82	29.34	35.08	25.50	0.00	2.24	0.00	3.42	22.30							NLF?	Schumacher B
Schuster	108	4.20	146.50	54.0	54000	92.88	80.32	60.96	64.80		4.27	2.879	26.77	11851.84	1.53	23.40		0.00	25.40	255.53	0.00	0.00	444.73	55.59	16.47	6.95	3.56	267.14	784.54	855.74	1070.41	129.86	102.70	273.98	159.69	191.32	246.40	167.10	8.95	8.03	17.23	17.87	3060.98	Nectarian	2	Younger than Mendeleev Basin 	GHM 2 PC			IAU1970	Schuster
Schuster J	14	1.80	149.60	7.0	7000	11.62	11.76	0.00	3.27		2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							AW82	Schuster J
Schuster K	17	1.30	147.70	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							AW82	Schuster K
Schuster N	27	3.40	145.80	13.5	13500	23.22	24.72	16.69	11.47		2.82	1.946	8.24	481.98	0.88	7.34		0.40	4.42	12.27	0.09	0.26	159.43	19.93	5.90	2.49	1.28	30.23	153.91	168.58	84.46	32.20	26.54	58.46	29.78	33.98	40.87	29.54	0.00	2.47	0.00	3.90	32.78							AW82	Schuster N
Schuster P	16	1.90	144.40	8.0	8000	13.28	15.85	10.23	4.14		2.41	2.565	5.28	0.00	0.60	4.24		0.00	0.00	0.00	0.06	0.19	108.25	13.53	4.01	1.69	0.87	9.50	59.56	65.34	23.18	19.02	15.93	32.63	15.80	17.70	20.74	15.36	0.00	1.58	0.00	2.19	5.92							AW82	Schuster P
Schuster Q	45	1.00	143.40	22.5	22500	38.70	38.16	26.90	21.71		3.28	2.273	12.72	1568.55	1.08	11.26		1.08	9.09	37.56	0.12	0.37	232.67	29.08	8.62	3.64	1.86	77.20	320.96	351.02	246.37	53.83	43.70	103.28	55.29	64.23	79.23	55.94	4.25	3.82	6.09	6.83	174.43	Upper Imbrian	4	Possibly Lower Imbrian 	W&B09			AW82	Schuster Q
Schuster R	40	3.50	144.80	20.0	20000	34.40	34.53	24.09	18.74		3.17	2.193	11.51	1194.91	1.03	10.20		0.86	7.79	29.02	0.11	0.34	213.25	26.66	7.90	3.33	1.71	63.19	275.26	301.14	195.56	47.81	38.95	90.58	47.94	55.46	68.01	48.28	3.85	3.45	5.13	6.00	118.64	Lower Imbrian	3		GHM 2			AW82	Schuster R
Schuster Y	17	6.70	145.50	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							AW82	Schuster Y
Schwabe	25	65.10	45.60	12.5	12500	21.50	23.16	15.53	10.42		2.75	1.901	7.72	403.48	0.85	6.89		0.34	3.91	10.37	0.08	0.25	150.61	18.83	5.58	2.35	1.20	25.82	135.58	148.53	70.73	29.80	24.62	53.65	27.13	30.87	36.99	26.83	0.00	2.32	0.00	3.58	25.48							S1878   S1878	Schwabe
Schwabe C	29	67.80	46.90	14.5	14500	24.94	26.27	17.84	12.54		2.88	1.989	8.76	568.48	0.90	7.80		0.46	4.94	14.35	0.09	0.28	168.09	21.01	6.23	2.63	1.34	34.85	172.47	188.87	99.19	34.60	28.46	63.30	32.47	37.14	44.83	32.30	2.93	2.63	2.94	4.21	41.42							NLF?	Schwabe C
Schwabe D	17	64.50	44.60	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							NLF?	Schwabe D
Schwabe E	19	64.00	43.40	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							NLF?	Schwabe E
Schwabe F	20	66.40	50.00	10.0	10000	17.20	19.16	12.61	7.89		2.57	1.776	6.39	240.97	0.78	5.71		0.22	2.61	6.36	0.07	0.22	127.68	15.96	4.73	2.00	1.02	15.96	91.55	100.37	41.25	23.81	19.80	41.84	20.70	23.37	27.70	20.30	0.00	1.92	0.00	2.80	12.28							NLF?	Schwabe F
Schwabe G	15	65.50	42.20	7.5	7500	12.45	15.00	9.63	3.69		2.36	2.414	5.00	0.00	0.56	3.97		0.00	0.00	0.00	0.06	0.18	300.00	37.50	11.11	4.69	2.40	23.62	52.24	57.32	19.48	17.82	14.96	30.36	14.61	16.33	19.08	14.17	0.00	1.50	0.00	2.04	4.79							NLF?	Schwabe G
Schwabe K	9	67.50	48.80	4.5	4500	7.47	7.56	0.00	1.50		1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Schwabe K
Schwabe U	17	66.50	57.10	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							NLF?	Schwabe U
Schwabe W	9	69.60	52.20	4.5	4500	7.47	7.56	0.00	1.50		1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Schwabe W
Schwabe X	8	68.30	56.60	4.0	4000	6.64	6.72	0.00	1.22		1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Schwabe X
Schwarzschild	212	70.10	121.20	106.0	106000	182.32	142.49	114.50	0.00		5.24	3.080	47.50	0.00	2.00	41.13		0.00	0.00	0.00	0.00	0.00	732.58	91.57	27.13	11.45	5.86	558.98	1255.98	1367.21	2669.09	255.95	198.36	580.92	361.51	443.53	590.54	388.27	20.83	14.25	36.63	37.50	27823.72	Nectarian	2	Older than Humboldtianum Basin; ring arcs 	GHM 1 PC			IAU1970	Schwarzschild
Schwarzschild A	50	78.70	124.00	25.0	25000	43.00	41.74	29.68	24.77		3.39	2.347	13.91	2000.77	1.12	12.29		1.33	10.38	47.31	0.13	0.40	251.54	31.44	9.32	3.93	2.01	91.67	365.49	399.58	300.66	59.84	48.43	116.15	62.82	73.25	90.82	63.81	4.65	4.17	7.03	7.67	246.24							AW82	Schwarzschild A
Schwarzschild D	24	71.90	132.40	12.0	12000	20.64	22.37	14.95	9.90		2.72	1.877	7.46	367.17	0.84	6.66		0.31	3.65	9.48	0.08	0.24	146.12	18.27	5.41	2.28	1.17	23.71	126.53	138.64	64.26	28.60	23.66	51.27	25.82	29.34	35.08	25.50	0.00	2.24	0.00	3.42	22.30							AW82	Schwarzschild D
Schwarzschild K	45	67.50	125.00	22.5	22500	38.70	38.16	26.90	21.71		3.28	2.273	12.72	1568.55	1.08	11.26		1.08	9.09	37.56	0.12	0.37	232.67	29.08	8.62	3.64	1.86	77.20	320.96	351.02	246.37	53.83	43.70	103.28	55.29	64.23	79.23	55.94	4.25	3.82	6.09	6.83	174.43	Nectarian	2	Younger than Humboldtianum Basin 	PC			AW82	Schwarzschild K
Schwarzschild L	45	69.30	122.10	22.5	22500	38.70	38.16	26.90	21.71		3.28	2.273	12.72	1568.55	1.08	11.26		1.08	9.09	37.56	0.12	0.37	232.67	29.08	8.62	3.64	1.86	77.20	320.96	351.02	246.37	53.83	43.70	103.28	55.29	64.23	79.23	55.94	4.25	3.82	6.09	6.83	174.43	Nectarian	2	Lower Imbrian, is named on Plate 8B but shown too far North, should not be on 7B 	PC	Lower Imbrian in GHM 2		AW82	Schwarzschild L
Schwarzschild Q	19	66.30	108.90	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							AW82	Schwarzschild Q
Schwarzschild S	17	67.80	104.70	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							AW82	Schwarzschild S
Schwarzschild T	16	69.90	107.70	8.0	8000	13.28	15.85	10.23	4.14		2.41	2.565	5.28	0.00	0.60	4.24		0.00	0.00	0.00	0.06	0.19	108.25	13.53	4.01	1.69	0.87	9.50	59.56	65.34	23.18	19.02	15.93	32.63	15.80	17.70	20.74	15.36	0.00	1.58	0.00	2.19	5.92							AW82	Schwarzschild T
Scobee	40	-31.10	-148.90	20.0	20000	34.40	34.53	24.09	18.74		3.17	2.193	11.51	1194.91	1.03	10.20		0.86	7.79	29.02	0.11	0.34	213.25	26.66	7.90	3.33	1.71	63.19	275.26	301.14	195.56	47.81	38.95	90.58	47.94	55.46	68.01	48.28	3.85	3.45	5.13	6.00	118.64	Nectarian	2	Formerly Barringer L; possibly pre-Nectarian 	PC			N       IAU1988	Scobee
Scoresby	55	77.70	14.10	27.5	27500	47.30	45.26	32.45	27.90		3.49	2.416	15.09	2493.53	1.17	13.31		0.00	11.68	58.30	0.14	0.42	269.92	33.74	10.00	4.22	2.16	106.45	408.65	446.65	357.89	65.87	53.15	129.17	70.51	82.49	102.76	71.89	5.04	4.53	7.96	8.51	336.37	Eratosthenian	5		GHM 2			VL1645  M1834	Scoresby
Scoresby K	23	76.30	2.90	11.5	11500	19.78	21.57	14.36	9.39		2.68	1.853	7.19	332.79	0.82	6.42		0.29	3.39	8.64	0.08	0.24	141.59	17.70	5.24	2.21	1.13	21.67	117.59	128.86	58.08	27.40	22.70	48.89	24.52	27.82	33.20	24.18	0.00	2.16	0.00	3.27	19.40							NLF?	Scoresby K
Scoresby M	54	75.60	8.10	27.0	27000	46.44	44.56	31.89	27.26		3.47	2.402	14.85	2390.05	1.16	13.11		0.00	11.42	56.00	0.14	0.42	266.28	33.28	9.86	4.16	2.13	103.47	400.13	437.36	346.23	64.66	52.21	126.55	68.96	80.63	100.35	70.26	4.97	4.46	7.78	8.34	316.77							NLF?	Scoresby M
Scoresby P	26	75.80	13.00	13.0	13000	22.36	23.94	16.11	10.94		2.78	1.924	7.98	441.74	0.87	7.12		0.37	4.16	11.30	0.09	0.26	155.04	19.38	5.74	2.42	1.24	28.00	144.71	158.52	77.46	31.00	25.58	56.05	28.45	32.42	38.92	28.18	0.00	2.39	0.00	3.74	28.97							NLF?	Scoresby P
Scoresby Q	40	77.40	8.70	20.0	20000	34.40	34.53	24.09	18.74		3.17	2.193	11.51	1194.91	1.03	10.20		0.86	7.79	29.02	0.11	0.34	213.25	26.66	7.90	3.33	1.71	63.19	275.26	301.14	195.56	47.81	38.95	90.58	47.94	55.46	68.01	48.28	3.85	3.45	5.13	6.00	118.64							NLF?	Scoresby Q
Scoresby W	10	74.50	11.20	5.0	5000	8.30	8.40	0.00	1.80		2.01	1.648	2.80	40.00	0.37	2.64		0.00	0.00	0.00	0.05	0.14	200.00	25.00	7.41	3.13	1.60	7.41	21.39	23.49	6.11	11.85	10.07	19.33	11.77	13.57	16.57	8.54	0.00	0.84	0.00	0.96	0.51							NLF?	Scoresby W
Scott	103	-82.10	48.50	51.5	51500	88.58	77.15	58.32	61.08		4.21	2.865	25.72	10622.60	1.50	22.49		0.00	24.11	230.33	0.00	0.00	429.40	53.68	15.90	6.71	3.44	252.15	754.58	823.19	997.97	123.82	98.06	259.88	150.78	180.34	231.71	157.49	8.60	7.71	16.39	16.96	2621.14	pre-Nectarian	1		W&B09			W1926   IAU1964	Scott
Scott E	28	-81.10	35.50	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							NLF?	Scott E
Scott M	16	-84.30	39.70	8.0	8000	13.28	15.85	10.23	4.14		2.41	2.565	5.28	0.00	0.60	4.24		0.00	0.00	0.00	0.06	0.19	108.25	13.53	4.01	1.69	0.87	9.50	59.56	65.34	23.18	19.02	15.93	32.63	15.80	17.70	20.74	15.36	0.00	1.58	0.00	2.19	5.92							NLF?	Scott M
Seares	110	73.50	145.80	55.0	55000	94.60	81.58	62.01	66.30		4.30	2.884	27.19	12365.00	1.54	23.76		0.00	25.92	266.01	0.00	0.00	450.81	56.35	16.70	7.04	3.61	273.11	796.26	868.48	1099.57	132.28	104.55	279.64	163.28	195.75	252.33	170.98	9.09	8.16	17.56	18.23	3250.41	pre-Nectarian	1		W&B09			IAU1970	Seares
Seares B	26	75.70	149.70	13.0	13000	22.36	23.94	16.11	10.94		2.78	1.924	7.98	441.74	0.87	7.12		0.37	4.16	11.30	0.09	0.26	155.04	19.38	5.74	2.42	1.24	28.00	144.71	158.52	77.46	31.00	25.58	56.05	28.45	32.42	38.92	28.18	0.00	2.39	0.00	3.74	28.97							AW82	Seares B
Seares Y	37	77.90	139.50	18.5	18500	31.82	32.31	22.40	17.00		3.10	2.142	10.77	997.98	1.00	9.56		0.74	7.01	24.47	0.11	0.32	201.30	25.16	7.46	3.15	1.61	55.06	247.39	270.71	166.98	44.21	36.10	83.04	43.62	50.32	61.48	43.80	3.60	3.23	4.54	5.51	91.92							AW82	Seares Y
Secchi	22	2.40	43.50	11.0	11000	18.92	20.77	13.78	8.88	1.91	2.65	1.828	6.92	300.31	0.81	6.19		0.26	3.13	7.84	0.08	0.23	137.01	17.13	5.07	2.14	1.10	19.69	108.76	119.20	52.17	26.20	21.73	46.53	23.24	26.32	31.34	22.87	0.00	2.08	0.00	3.11	16.77							NLF	Secchi
Secchi A	5	3.30	41.50	2.5	2500	4.15	4.20	0.00	0.53	1.06	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Secchi A
Secchi B	5	3.70	41.50	2.5	2500	4.15	4.20	0.00	0.53	1.06	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Secchi B
Secchi G	8	4.00	44.60	4.0	4000	6.64	6.72	0.00	1.22		1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Secchi G
Secchi K	3	-0.20	45.40	1.5	1500	2.49	2.52	0.00	0.22	1.33	0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							NLF?	Secchi K
Secchi U	6	1.10	42.20	3.0	3000	4.98	5.04	0.00	0.73	0.90	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Secchi U
Secchi X	6	-0.70	43.60	3.0	3000	4.98	5.04	0.00	0.73	0.95	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Secchi X
Sechenov	62	-7.10	-142.60	31.0	31000	53.32	50.11	36.29	32.40		3.62	2.724	16.70	3288.53	1.22	14.71		0.00	13.49	75.78	0.15	0.46	294.94	36.87	10.92	4.61	2.36	127.49	466.69	509.90	442.19	74.30	59.75	147.61	81.52	95.78	120.02	83.50	5.58	5.01	9.24	9.71	497.83	Nectarian	2	Pre-Hertzsprung	GHM 1 PC			IAU1970	Sechenov
Sechenov C	19	-5.20	-141.30	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							AW82	Sechenov C
Sechenov P	23	-9.80	-143.80	11.5	11500	19.78	21.57	14.36	9.39		2.68	1.853	7.19	332.79	0.82	6.42		0.29	3.39	8.64	0.08	0.24	141.59	17.70	5.24	2.21	1.13	21.67	117.59	128.86	58.08	27.40	22.70	48.89	24.52	27.82	33.20	24.18	0.00	2.16	0.00	3.27	19.40							AW82	Sechenov P
Seeliger	8	-2.20	3.00	4.0	4000	6.64	6.72	0.00	1.22	1.81	1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							K1898   K1898	Seeliger
Seeliger A	4	-1.80	3.00	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Seeliger A
Seeliger S	4	-2.10	2.10	2.0	2000	3.32	3.36	0.00	0.36	0.53	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Seeliger S
Seeliger T	4	-2.20	4.40	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Seeliger T
Segers	17	47.10	127.70	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							IAU1970	Segers
Segers H	29	46.70	129.00	14.5	14500	24.94	26.27	17.84	12.54		2.88	1.989	8.76	568.48	0.90	7.80		0.46	4.94	14.35	0.09	0.28	168.09	21.01	6.23	2.63	1.34	34.85	172.47	188.87	99.19	34.60	28.46	63.30	32.47	37.14	44.83	32.30	2.93	2.63	2.94	4.21	41.42							AW82	Segers H
Segers M	54	44.50	127.60	27.0	27000	46.44	44.56	31.89	27.26		3.47	2.402	14.85	2390.05	1.16	13.11		0.00	11.42	56.00	0.14	0.42	266.28	33.28	9.86	4.16	2.13	103.47	400.13	437.36	346.23	64.66	52.21	126.55	68.96	80.63	100.35	70.26	4.97	4.46	7.78	8.34	316.77	Nectarian	2	Compound impact, age uncertain 	W&B09			AW82	Segers M
Segers N	27	44.00	127.50	13.5	13500	23.22	24.72	16.69	11.47		2.82	1.946	8.24	481.98	0.88	7.34		0.40	4.42	12.27	0.09	0.26	159.43	19.93	5.90	2.49	1.28	30.23	153.91	168.58	84.46	32.20	26.54	58.46	29.78	33.98	40.87	29.54	0.00	2.47	0.00	3.90	32.78							AW82	Segers N
Segner	67	-58.90	-48.30	33.5	33500	57.62	53.53	39.02	35.70		3.70	2.745	17.84	3933.78	1.26	15.70		0.00	14.78	89.81	0.16	0.48	312.36	39.05	11.57	4.88	2.50	142.67	506.43	553.18	504.92	80.33	64.45	160.94	89.56	105.50	132.71	92.00	5.96	5.35	10.15	10.58	641.67	pre-Nectarian	1		W&B09			S1791   S1791	Segner
Segner A	9	-57.20	-47.00	4.5	4500	7.47	7.56	0.00	1.50		1.80	1.493	2.52	29.16	0.33	2.37		0.00	0.00	0.00	0.04	0.13	180.00	22.50	6.67	2.81	1.44	5.38	16.65	18.29	4.44	10.66	9.08	17.19	10.28	11.79	14.30	7.48	0.00	0.76	0.00	0.84	0.34							NLF?	Segner A
Segner B	35	-57.80	-56.00	17.5	17500	30.10	30.82	21.27	15.86		3.04	2.106	10.27	877.76	0.97	9.12		0.66	6.50	21.66	0.10	0.31	193.19	24.15	7.16	3.02	1.55	49.78	228.69	250.29	148.82	41.80	34.19	78.06	40.78	46.96	57.20	40.86	3.43	3.08	4.15	5.18	76.64							NLF?	Segner B
Segner C	19	-57.70	-45.90	9.5	9500	16.34	18.34	12.02	5.60		2.53	1.749	6.11	214.04	0.76	5.47		0.20	2.35	5.68	0.07	0.21	122.93	15.37	4.55	1.92	0.98	14.21	83.21	91.24	36.25	22.61	18.84	39.52	19.46	21.92	25.92	19.04	0.00	1.83	0.00	2.65	10.38							NLF?	Segner C
